GenomeID	Sporulation
319781	0.518
349345	0.518
328778	0.518
331025	0.518
352096	0.518
319207	0.518
326601	0.518
342304	0.518
322037	0.518
332414	0.518
342553	0.518
335351	0.518
326710	0.518
120993	0.518
122582	0.518
125337	0.518
117634	0.518
326501	0.518
355738	0.518
362384	0.518
326854	0.518
351371	0.518
318870	0.518
312907	0.518
303865	0.518
184524	0.518
338788	0.518
452592	0.518
399858	0.518
432827	0.518
185454	0.518
163410	0.518
363817	0.518
185821	0.518
4381192	0
1126081	0
304633	0
1626935	0
3619164	0
325824	0
527761	0
4451843	0
715712	0
351541	0
550470	0
553111	0
824872	0
4344014	0
285250	0
809635	0
810918	0
788678	0
591329	0
910381	0
4446436	0
263628	0
885675	0
753859	0
919872	0
1016027	0
855563	0
983905	0
766384	0
924539	0
685438	0
947054	0
645312	0
805591	0
4414563	0
4327904	0
2874960	0
2874959	0
4414562	0
4414561	0
811996	0
4453773	0
113542	0
809658	0
175647	0.55
116123	0.55
176722	0.55
199740	0.55
365459	0.55
4428022	0.55
275687	0.55
264213	0.55
4341600	0.55
4070494	0.55
4398734	0.55
3897541	0.55
2922977	0.55
2377903	0.55
2771932	0.55
4387103	0.55
70405	0.55
178873	0.55
4393739	0.55
184918	0.55
558736	0.55
4401634	0.55
4232048	0.55
2842308	0.55
188249	0.55
185863	0.55
3769614	0.55
175159	0.55
198138	0.55
531566	0.55
520040	0.55
4457603	0.55
524258	0.55
359355	0.55
186752	0.55
173945	0.55
187904	0.55
351854	0.55
4424063	0.55
3779973	0.55
2199489	0.55
3094251	0.55
361166	0.55
4430704	0.55
4297056	0.55
4297057	0.55
4430705	0.55
3220518	0.55
2157494	0.55
1076587	0.55
309236	0.55
145656	0.55
145925	0.55
150063	0.55
179665	0.55
261912	0.55
1703774	0.55
270584	0.55
268553	0.55
4359419	0.55
1703779	0.55
851834	0.55
470230	0.55
470238	0.55
1145662	0.55
470229	0.55
261917	0.55
4304647	0.55
172559	0.55
204765	0.55
215041	0.55
212034	0.55
203893	0.55
212141	0.55
206716	0.55
216032	0.55
216621	0.55
206799	0.55
216491	0.55
204466	0.55
207541	0.55
212076	0.55
215702	0.55
205123	0.55
215241	0.55
207902	0.55
215828	0.55
205293	0.55
204922	0.55
208721	0.55
204305	0.55
215996	0.55
212674	0.55
212011	0.55
207861	0.55
539634	0.55
593809	0.55
211208	0.55
579495	0.55
539463	0.55
266727	0.55
275509	0.55
577370	0.55
222849	0.55
315433	0.55
688763	0.55
665024	0.55
695151	0.55
164750	0.55
38044	0.55
168028	0.55
4209169	0.55
4428520	0.55
4374254	0.55
2712857	0.55
2813343	0.55
3855704	0.55
4436243	0.55
2198350	0.55
4481486	0.55
2522648	0.55
2419090	0.55
4463724	0.55
4454591	0.55
4477743	0.55
2313541	0.55
4482691	0.55
4408852	0.55
4475451	0.55
4401213	0.55
4386413	0.55
1922092	0.55
2266187	0.55
2822352	0.55
2363621	0.55
4479978	0.55
4387608	0.55
4367847	0.55
1079718	0.55
4361715	0.55
3523175	0.55
1949878	0.55
2178617	0.55
3146430	0.55
1995593	0.55
4422777	0.55
2771059	0.55
3670201	0.55
4449328	0.55
4181454	0.55
2246770	0.55
4483871	0.55
4359769	0.55
33341	0.55
4472953	0.55
4382291	0.55
2490518	0.55
4143076	0.55
3654802	0.55
4386735	0.55
3201576	0.55
4392647	0.55
3446978	0.55
2408199	0.55
2990917	0.55
1557296	0.55
1757386	0.55
654072	0.55
2917969	0.55
1585915	0.55
4356057	0.55
3186459	0.55
4327713	0.55
4388258	0.55
2641901	0.55
4010108	0.55
4335829	0.55
4261823	0.55
2229773	0.55
1876903	0.55
4463527	0.55
4435174	0.55
3044666	0.55
2930691	0.55
3542956	0.55
2330748	0.55
4342951	0.55
4391441	0.55
3091124	0.55
1636377	0.55
4356951	0.55
3756738	0.55
2458120	0.55
4147235	0.55
2435584	0.55
4481225	0.55
4390949	0.55
2498990	0.55
4064579	0.55
4372098	0.55
4366846	0.55
3680013	0.55
4461148	0.55
3394445	0.55
3610101	0.55
4367692	0.55
4441432	0.55
4423370	0.55
4470537	0.55
4327320	0.55
2964037	0.55
2236377	0.55
4416473	0.55
3728863	0.55
668218	0.55
302023	0.55
293436	0.55
288860	0.55
298955	0.55
163536	0.55
191489	0.55
190022	0.55
195753	0.55
184554	0.55
181228	0.55
198361	0.55
193324	0.55
190053	0.55
192959	0.55
174662	0.55
186163	0.55
194248	0.55
199697	0.55
182976	0.55
184177	0.55
190861	0.55
510722	0.55
516505	0.55
359271	0.55
182856	0.55
358686	0.55
4381206	0.55
4430441	0.55
850232	0.55
845735	0.55
846742	0.55
841423	0.55
845753	0.55
847689	0.55
841999	0.55
360851	0.55
840348	0.55
845230	0.55
843760	0.55
849931	0.55
839791	0.55
847539	0.55
842986	0.55
849845	0.55
365911	0.55
850118	0.55
845487	0.55
842841	0.55
851136	0.55
532044	0.55
848438	0.55
844154	0.55
851126	0.55
848999	0.55
850855	0.55
850017	0.55
847122	0.55
841097	0.55
840356	0.55
841798	0.55
850451	0.55
849878	0.55
847381	0.55
363582	0.55
365651	0.55
843486	0.55
364134	0.55
850892	0.55
365137	0.55
850509	0.55
359846	0.55
365239	0.55
357121	0.55
363888	0.55
369057	0.55
357959	0.55
362980	0.55
845477	0.55
843522	0.55
362982	0.55
359797	0.55
367576	0.55
359375	0.55
613365	0.55
4330332	0.55
4387130	0.55
4324054	0.55
982779	0.55
1089493	0.55
911311	0.55
790188	0.55
912622	0.55
650748	0.55
1033138	0.55
612158	0.55
1052095	0.55
691772	0.55
910742	0.55
676600	0.55
902726	0.55
612116	0.55
363334	0.55
150493	0.55
150438	0.55
149695	0.55
145731	0.55
123923	0.55
124107	0.55
124428	0.55
117198	0.55
116775	0.55
120491	0.55
118813	0.55
116382	0.55
122322	0.55
127482	0.55
117988	0.55
123779	0.55
121546	0.55
119223	0.55
127475	0.55
116631	0.55
123677	0.55
121649	0.55
126000	0.55
124091	0.55
118478	0.55
117348	0.55
117898	0.55
117037	0.55
122518	0.55
118496	0.55
119083	0.55
125009	0.55
120368	0.55
127835	0.55
120659	0.55
119712	0.55
126479	0.55
120287	0.55
119304	0.55
119997	0.55
123336	0.55
120378	0.55
123331	0.55
127879	0.55
121777	0.55
123057	0.55
126883	0.55
119655	0.55
123588	0.55
122717	0.55
118674	0.55
119402	0.55
118945	0.55
117508	0.55
116510	0.55
118887	0.55
116993	0.55
127553	0.55
122693	0.55
115924	0.55
119218	0.55
119383	0.55
120230	0.55
125656	0.55
127343	0.55
121087	0.55
119238	0.55
127502	0.55
115877	0.55
119355	0.55
122206	0.55
116850	0.55
118129	0.55
124225	0.55
116009	0.55
119030	0.55
846549	0.55
364583	0.55
4319535	0.55
4485090	0.55
592412	0.55
4325013	0.55
4425993	0.55
4472083	0.55
360962	0.55
187707	0.55
197248	0.55
4015729	0.55
186652	0.55
199735	0.55
367457	0.55
179437	0.55
530953	0.55
251398	0
242188	0
309660	0
754930	0
4427822	0
4309162	0
4314953	0
792510	0
693344	0
1132648	0
146494	0
307268	0
849361	0.17
136290	0.17
681651	0.17
844247	0.17
847821	0.17
847390	0.17
840636	0.17
843619	0.17
850502	0.17
845111	0.17
841654	0.17
4336546	0.17
4393532	0.17
837402	0.17
851920	0.17
4434655	0.17
4424868	0.17
3249027	0.17
3258583	0.17
2935774	0.17
3258585	0.17
4339649	0.17
4310311	0.17
4485452	0.17
4485453	0.17
4473973	0.17
4412145	0.17
3948625	0.17
2310339	0.17
767819	0.17
11372	0.17
72748	0.17
34668	0.17
818217	0.17
16304	0.17
4445726	0.17
2571973	0.17
3609461	0.17
4437670	0.17
1958967	0.17
2209779	0.17
2659251	0.17
191428	0.17
187984	0.17
4310310	0.17
847958	0.17
844251	0.17
844890	0.17
840913	0.17
847469	0.17
842332	0.17
846632	0.17
361721	0.17
840514	0.17
4300944	0.17
845520	0.17
624903	0.17
686737	0.17
320694	0.17
309751	0.17
2251911	0.17
2251910	0.17
358610	0.17
682726	0.17
175907	0.17
842175	0.17
184924	0.17
370253	0.386
196125	0.386
526396	0.386
527041	0.386
514546	0.386
310301	0.386
1729189	0.386
3392836	0.386
2961019	0.386
2551109	0.386
4472094	0.386
4346193	0.386
4428381	0.386
1776832	0.386
4324982	0.386
4282788	0.386
4370950	0.386
4464062	0.386
4368761	0.386
2894862	0.386
2439757	0.386
4324001	0.386
4357866	0.386
4416334	0.386
2861156	0.386
4477039	0.386
4408125	0.386
2719680	0.386
2447983	0.386
2313675	0.386
4326200	0.386
1923980	0.386
4454655	0.386
4437747	0.386
4365437	0.386
4081302	0.386
4424585	0.386
4426054	0.386
2746225	0.386
3504743	0.386
1817787	0.386
4102265	0.386
3628857	0.386
2927593	0.386
3987954	0.386
3074289	0.386
3139752	0.386
4329578	0.386
4361665	0.386
4424057	0.386
4256471	0.386
4396967	0.386
2490219	0.386
2882521	0.386
3631709	0.386
2565606	0.386
2422802	0.386
2176886	0.386
3598944	0.386
4325634	0.386
3319309	0.386
4337117	0.386
1630015	0.386
2316842	0.386
2042724	0.386
4368766	0.386
2032581	0.386
2494220	0.386
3320956	0.386
4090117	0.386
4429603	0.386
4446718	0.386
2882514	0.386
4165601	0.386
2314638	0.386
2882518	0.386
4396433	0.386
4435765	0.386
178189	0.386
511454	0.386
4444427	0.386
1801956	0.386
3879574	0.386
536892	0.386
543023	0.386
3700148	0.386
4361813	0.386
4339012	0.386
4456850	0.386
1821523	0.386
2582663	0.386
1562880	0.386
4474448	0.386
3700146	0.386
2584350	0.386
4416483	0.386
2466033	0.386
2466029	0.386
4202277	0.386
4367568	0.386
2618470	0.386
4296063	0.386
2818520	0.386
4425392	0.386
1840601	0.386
4384776	0.386
4305167	0.386
4472853	0.386
4425234	0.386
3700149	0.386
3700144	0.386
4472345	0.386
3260993	0.386
4472855	0.386
4426067	0.386
1815722	0.386
4395669	0.386
4479805	0.386
4437641	0.386
4424381	0.386
4416668	0.386
3628992	0.386
2291415	0.386
666542	0.386
1514856	0.386
2977570	0.386
4345325	0.386
1689501	0.386
3448078	0.386
4454681	0.386
2824256	0.386
2131120	0.386
4386415	0.386
3574206	0.386
2155798	0.386
2756940	0.386
4422091	0.386
2379745	0.386
2418315	0.386
3612693	0.386
1555315	0.386
2367238	0.386
4425662	0.386
2173888	0.386
3776978	0.386
2658176	0.386
4325335	0.386
3286144	0.386
4345764	0.386
3221916	0.386
2288381	0.386
4412567	0.386
4470435	0.386
4358694	0.386
3113749	0.386
4139859	0.386
4412954	0.386
2015711	0.386
2927598	0.386
4426675	0.386
1885676	0.386
3965030	0.386
3378680	0.386
4477536	0.386
4093617	0.386
4412299	0.386
4395080	0.386
2380590	0.386
4399601	0.386
4474974	0.386
4443794	0.386
3824317	0.386
845585	0.386
367088	0.386
367318	0.386
361901	0.386
1023125	0.386
864615	0.386
935317	0.386
146019	0.386
117625	0.386
127345	0.386
121591	0.386
526881	0.386
3937035	0.386
344430	0.386
158599	0.386
368220	0.386
197321	0.386
175441	0.386
510844	0.386
369275	0.386
1554781	0.386
4359748	0.386
197827	0.386
181620	0.386
4473675	0.386
178131	0.386
4439362	0.386
576421	0.386
3240365	0.386
531429	0.386
530397	0.386
520449	0.386
525849	0.386
527463	0.386
369723	0.386
366152	0.386
369607	0.386
525656	0.386
2648624	0.386
527654	0.386
511146	0.386
192277	0.386
208861	0.386
207802	0.386
214972	0.386
204195	0.386
210794	0.386
207343	0.386
216318	0.386
207901	0.386
215577	0.386
204103	0.386
210735	0.386
210546	0.386
214296	0.386
573850	0.386
209432	0.386
547897	0.386
4401631	0.386
4436179	0.386
4359045	0.386
4102273	0.386
187742	0.386
520308	0.386
516722	0.386
841418	0.386
851121	0.386
367286	0.386
367590	0.386
846965	0.386
356850	0.386
844282	0.386
362229	0.386
365374	0.386
585294	0.386
970737	0.386
975220	0.386
343984	0.386
4451918	0.386
4307123	0.386
4320446	0.386
4301354	0.386
4317370	0.386
4473615	0.386
4370266	0.386
4343473	0.386
4370265	0.386
4443950	0.386
4305957	0.386
4320871	0.386
4316870	0.386
4317208	0.386
127846	0.386
116710	0.386
121139	0.386
121665	0.386
125187	0.386
117454	0.386
122243	0.386
121270	0.386
124145	0.386
127155	0.386
120005	0.386
126418	0.386
123502	0.386
117660	0.386
116159	0.386
120048	0.386
126064	0.386
126085	0.386
121486	0.386
115995	0.386
119686	0.386
125336	0.386
117961	0.386
123267	0.386
118570	0.386
117886	0.386
124900	0.386
120615	0.386
116827	0.386
117977	0.386
116124	0.386
124540	0.386
127365	0.386
126987	0.386
123786	0.386
120493	0.386
121016	0.386
121251	0.386
115823	0.386
127789	0.386
126164	0.386
116102	0.386
116148	0.386
119015	0.386
121901	0.386
121056	0.386
122797	0.386
126369	0.386
122953	0.386
120824	0.386
124135	0.386
120534	0.386
118440	0.386
123936	0.386
121039	0.386
117863	0.386
118328	0.386
121441	0.386
122086	0.386
124513	0.386
121535	0.386
119399	0.386
127399	0.386
116136	0.386
120034	0.386
116279	0.386
126051	0.386
116152	0.386
117033	0.386
117192	0.386
123275	0.386
122618	0.386
119204	0.386
124987	0.386
125436	0.386
124826	0.386
124141	0.386
123125	0.386
121653	0.386
117493	0.386
115634	0.386
124301	0.386
126873	0.386
126443	0.386
125594	0.386
116396	0.386
127126	0.386
117906	0.386
121862	0.386
115994	0.386
123322	0.386
121903	0.386
122110	0.386
117758	0.386
117563	0.386
120533	0.386
123126	0.386
125546	0.386
127242	0.386
122146	0.386
127739	0.386
118302	0.386
119029	0.386
121598	0.386
126407	0.386
118397	0.386
116471	0.386
126848	0.386
124668	0.386
118694	0.386
123168	0.386
117767	0.386
116658	0.386
127367	0.386
122299	0.386
125604	0.386
117614	0.386
127850	0.386
116130	0.386
185785	0.386
198189	0.386
366068	0.386
308323	0.386
365904	0.386
519269	0.386
181575	0.386
4428967	0.386
4398126	0.386
213909	0.386
210013	0.386
205764	0.386
216670	0.386
212176	0.386
211920	0.386
212422	0.386
205892	0.386
214396	0.386
203851	0.386
206468	0.386
216313	0.386
214350	0.386
216465	0.386
205354	0.386
216847	0.386
215291	0.386
210393	0.386
210330	0.386
208012	0.386
206797	0.386
212038	0.386
215524	0.386
216286	0.386
211168	0.386
206086	0.386
208475	0.386
214479	0.386
216396	0.386
213206	0.386
216266	0.386
208004	0.386
205238	0.386
204628	0.386
212313	0.386
206731	0.386
214355	0.386
204091	0.386
208491	0.386
212277	0.386
207096	0.386
211199	0.386
204277	0.386
205378	0.386
206822	0.386
207724	0.386
206142	0.386
205357	0.386
215862	0.386
209742	0.386
214239	0.386
208579	0.386
211812	0.386
214393	0.386
214374	0.386
209721	0.386
211146	0.386
217134	0.386
205657	0.386
208846	0.386
216523	0.386
215278	0.386
208301	0.386
204829	0.386
208143	0.386
208754	0.386
204944	0.386
206814	0.386
216174	0.386
213194	0.386
216438	0.386
214862	0.386
214076	0.386
214105	0.386
206203	0.386
205185	0.386
206728	0.386
208814	0.386
211369	0.386
207981	0.386
212244	0.386
208162	0.386
207467	0.386
216864	0.386
212426	0.386
212661	0.386
211362	0.386
213583	0.386
214952	0.386
216072	0.386
534863	0.386
540176	0.386
211710	0.386
536766	0.386
584633	0.386
569771	0.386
547626	0.386
581461	0.386
547146	0.386
536654	0.386
587907	0.386
574548	0.386
4435374	0.386
4330860	0.386
519857	0.386
525427	0.386
522949	0.386
518469	0.386
530886	0.386
514607	0.386
844984	0.386
848272	0.386
842585	0.386
4360906	0.386
4301433	0.386
4425131	0.386
4301452	0.386
4301449	0.386
4399209	0.386
4399210	0.386
4361329	0.386
4315328	0.386
4348838	0.386
4351902	0.386
4467899	0.386
4467903	0.386
4449683	0.386
4471780	0.386
4310827	0.386
4396668	0.386
4306136	0.386
4381483	0.386
4383375	0.386
4301510	0.386
4305005	0.386
4323144	0.386
4369260	0.386
4448749	0.386
4444792	0.386
4410638	0.386
4423372	0.386
365896	0.386
368988	0.386
361639	0.386
367382	0.386
369611	0.386
4476605	0.386
158632	0.386
158631	0.386
527158	0.386
357060	0.386
3850189	0.386
366110	0.386
190572	0.386
186809	0.386
3240840	0.386
515988	0.386
185679	0.386
3098951	0.386
4387344	0.386
526004	0.386
530874	0.386
1696438	0.386
1696502	0.386
4392533	0.386
4396694	0.386
3949720	0.386
4373041	0.386
3762721	0.386
3997241	0.386
4415149	0.386
4400414	0.386
4465259	0.386
2407146	0.386
4397494	0.386
185443	0.386
185781	0.386
198931	0.386
199130	0.386
174017	0.386
185886	0.386
180672	0.386
178456	0.386
184609	0.386
197692	0.386
369621	0.386
176393	0.386
363470	0.386
841433	0.386
842775	0.386
849173	0.386
841055	0.386
842784	0.386
369805	0.386
361401	0.386
364732	0.386
365847	0.386
358114	0.386
358726	0.386
356839	0.386
947321	0.386
960367	0.386
986266	0.386
1101492	0.386
770821	0.386
1060181	0.386
631894	0.386
938313	0.386
696442	0.386
4399140	0.386
4389497	0.386
895051	0.386
119840	0.386
118690	0.386
175411	0.386
179154	0.386
975853	0.386
877009	0.386
990907	0.386
1026376	0.386
4448202	0.386
122737	0.386
158981	0.386
4320971	0.386
187530	0.386
189565	0.386
1776716	0.386
844050	0.386
365739	0.386
841471	0.386
845382	0.386
1024555	0.386
354081	0.386
368013	0.386
363456	0.386
195801	0.386
848578	0.386
199007	0.386
186418	0.386
844795	0.386
845687	0.386
849624	0.386
360307	0.386
157594	0.386
295485	0.386
315391	0.386
185491	0.386
186928	0.386
190168	0.386
716536	0.386
368127	0.386
192936	0.386
3915210	0.386
4473697	0.386
4236280	0.386
2203751	0.386
2016624	0.386
361966	0.386
158332	0.386
157340	0.386
158789	0.386
587072	0.386
193985	0.386
195125	0.386
178336	0.386
174261	0.386
368549	0.386
1043415	0.386
190349	0.386
188094	0.386
190060	0.386
173925	0.386
174403	0.386
2183898	0.386
4398128	0.386
4476135	0.386
208129	0.386
205909	0.386
213230	0.386
212466	0.386
203875	0.386
204821	0.386
206054	0.386
214704	0.386
209902	0.386
214466	0.386
205344	0.386
593129	0.386
528817	0.386
521267	0.386
524310	0.386
524709	0.386
4398129	0.386
4428965	0.386
4361181	0.386
4315373	0.386
554436	0.386
2553482	0.386
842313	0.386
849663	0.386
366041	0.386
843706	0.386
1060580	0.386
183138	0.386
183136	0.386
3989922	0.386
529017	0.386
526565	0.386
525598	0.386
521595	0.386
512637	0.386
519045	0.386
531980	0.386
514577	0.386
527002	0.386
529962	0.386
528411	0.386
525031	0.386
524005	0.386
516445	0.386
515558	0.386
525774	0.386
518491	0.386
531770	0.386
531913	0.386
526444	0.386
517362	0.386
531846	0.386
529423	0.386
516596	0.386
517875	0.386
513926	0.386
525333	0.386
520067	0.386
514957	0.386
525340	0.386
530601	0.386
4434679	0.386
991071	0.386
256727	0.386
195789	0.386
4358300	0.386
187650	0.386
186141	0.386
157838	0.386
556918	0.386
158724	0.386
522292	0.386
176735	0.386
191802	0.386
190740	0.386
1931141	0.386
3177534	0.386
4202278	0.386
1763679	0.386
2466257	0.386
4472861	0.386
1542019	0.386
2137109	0.386
3622265	0.386
4382549	0.386
3319971	0.386
2624100	0.386
4231848	0.386
4330184	0.386
4282402	0.386
4451889	0.386
2915579	0.386
4426487	0.386
4410933	0.386
1911494	0.386
357455	0.386
193716	0.386
362559	0.386
357892	0.386
4381430	0.386
3823071	0.386
184191	0.386
176032	0.386
176966	0.386
191806	0.386
186865	0.386
187165	0.386
191200	0.386
4315979	0.386
358772	0.386
181858	0.386
361238	0.386
369628	0.386
369719	0.386
181428	0.386
340204	0.386
2782257	0.386
2338105	0.386
531618	0.386
509652	0.386
519728	0.386
2055695	0.386
525812	0.386
515481	0.386
187070	0.386
565644	0.386
549326	0.386
586397	0.386
549292	0.386
580511	0.386
571362	0.386
359411	0.386
208332	0.386
172097	0.386
2103645	0.386
4416502	0.386
4235352	0.386
2150615	0.386
4413473	0.386
4370415	0.386
4427026	0.386
3925411	0.386
2843412	0.386
2490557	0.386
1625578	0.386
4456700	0.386
3506430	0.386
1565316	0.386
2843413	0.386
183235	0.386
197415	0.386
844184	0.386
840333	0.386
849066	0.386
844693	0.386
841735	0.386
841118	0.386
841615	0.386
845050	0.386
851292	0.386
841196	0.386
851572	0.386
846266	0.386
845040	0.386
841113	0.386
841624	0.386
845246	0.386
848399	0.386
380987	0.386
4200486	0.386
768024	0.386
197944	0.386
516647	0.386
4391342	0.386
509946	0.386
530410	0.386
520389	0.386
530715	0.386
528148	0.386
517043	0.386
526850	0.386
531629	0.386
522376	0.386
4450605	0.386
360804	0.386
196807	0.386
27857	0.386
4421952	0.386
4437209	0.386
2622877	0.386
4370955	0.386
4473354	0.386
4403153	0.386
2330749	0.386
3536233	0.386
4348125	0.386
2229495	0.386
1786688	0.386
4466559	0.386
3431166	0.386
4437200	0.386
2719677	0.386
4423016	0.386
1596058	0.386
4409517	0.386
4464067	0.386
4327105	0.386
4334659	0.386
3978329	0.386
3128084	0.386
4355309	0.386
2797976	0.386
3779688	0.386
4445118	0.386
2065514	0.386
4052329	0.386
4120629	0.386
3791957	0.386
2251901	0.386
2168297	0.386
4146493	0.386
4424062	0.386
2316528	0.386
4370949	0.386
4409856	0.386
1531843	0.386
4478395	0.386
4434408	0.386
4256472	0.386
4460726	0.386
4243077	0.386
4243079	0.386
1786037	0.386
2447471	0.386
3949322	0.386
174611	0.386
312458	0.386
288722	0.386
177490	0.386
196472	0.386
197224	0.386
180186	0.386
354387	0.386
210911	0.386
205512	0.386
206629	0.386
207336	0.386
209733	0.386
208822	0.386
205910	0.386
210328	0.386
203687	0.386
208161	0.386
215185	0.386
205627	0.386
213725	0.386
213302	0.386
209274	0.386
214837	0.386
215537	0.386
211182	0.386
203711	0.386
210413	0.386
206476	0.386
207091	0.386
203850	0.386
208274	0.386
564743	0.386
534418	0.386
3079559	0.386
3161885	0.386
4324529	0.386
2056775	0.386
2195006	0.386
2103989	0.386
4368217	0.386
4480643	0.386
4391341	0.386
2254715	0.386
4426665	0.386
4370414	0.386
3192974	0.386
1606840	0.386
4341533	0.386
4412197	0.386
2821445	0.386
4341539	0.386
1602801	0.386
2260209	0.386
2157333	0.386
3911810	0.386
4402653	0.386
3937047	0.386
3227830	0.386
4370417	0.386
4398452	0.386
843598	0.386
848017	0.386
850628	0.386
149451	0.386
170981	0.386
2281511	0.386
176134	0.386
365421	0.386
4327276	0.386
196311	0.386
192601	0.386
189107	0.386
192280	0.386
191265	0.386
195230	0.386
196960	0.386
187877	0.386
182786	0.386
175324	0.386
182306	0.386
192652	0.386
178207	0.386
192306	0.386
188275	0.386
178339	0.386
190030	0.386
198064	0.386
192534	0.386
187004	0.386
314971	0.386
194381	0.386
190452	0.386
193029	0.386
181088	0.386
187462	0.386
184091	0.386
189824	0.386
196328	0.386
193043	0.386
184331	0.386
199756	0.386
198350	0.386
195653	0.386
179921	0.386
175653	0.386
190807	0.386
191230	0.386
192033	0.386
181232	0.386
193069	0.386
184060	0.386
176811	0.386
187299	0.386
182657	0.386
189088	0.386
179893	0.386
198553	0.386
186534	0.386
180942	0.386
179643	0.386
192838	0.386
177729	0.386
175030	0.386
180051	0.386
195762	0.386
192042	0.386
173967	0.386
199360	0.386
184353	0.386
363374	0.386
182852	0.386
370286	0.386
185903	0.386
366038	0.386
363209	0.386
848521	0.386
846905	0.386
845022	0.386
848207	0.386
845699	0.386
361115	0.386
849312	0.386
844343	0.386
842033	0.386
846694	0.386
193760	0.386
844418	0.386
358497	0.386
362343	0.386
358196	0.386
361504	0.386
365934	0.386
367107	0.386
358959	0.386
364662	0.386
367683	0.386
366254	0.386
363484	0.386
363039	0.386
370127	0.386
363155	0.386
179469	0.386
365209	0.386
357860	0.386
362795	0.386
367584	0.386
357452	0.386
359393	0.386
366501	0.386
362011	0.386
842627	0.386
357015	0.386
1009058	0.386
891026	0.386
870678	0.386
1008687	0.386
1052537	0.386
955075	0.386
1066628	0.386
1006901	0.386
733859	0.386
493609	0.386
498852	0.386
355182	0.386
318264	0.386
306887	0.386
320970	0.386
4360558	0.386
4303422	0.386
4301351	0.386
4423109	0.386
4295929	0.386
1029698	0.386
308331	0.386
150386	0.386
146188	0.386
145521	0.386
146067	0.386
149648	0.386
146043	0.386
148723	0.386
147811	0.386
145837	0.386
147377	0.386
147992	0.386
146697	0.386
148036	0.386
117272	0.386
116698	0.386
127634	0.386
127802	0.386
118757	0.386
121400	0.386
120714	0.386
116409	0.386
115383	0.386
117462	0.386
119068	0.386
124895	0.386
118243	0.386
117790	0.386
115481	0.386
118846	0.386
125022	0.386
125071	0.386
116429	0.386
122389	0.386
127201	0.386
117308	0.386
120972	0.386
122321	0.386
121702	0.386
117469	0.386
127714	0.386
125290	0.386
124134	0.386
118536	0.386
116435	0.386
115497	0.386
127742	0.386
118675	0.386
117862	0.386
120392	0.386
119574	0.386
117544	0.386
116097	0.386
118499	0.386
115727	0.386
157668	0.386
157132	0.386
157087	0.386
157474	0.386
158431	0.386
158142	0.386
157798	0.386
157038	0.386
158723	0.386
157728	0.386
157606	0.386
157342	0.386
158739	0.386
158004	0.386
158316	0.386
157793	0.386
157313	0.386
158461	0.386
159016	0.386
158574	0.386
158043	0.386
157049	0.386
157341	0.386
157904	0.386
158511	0.386
157873	0.386
158040	0.386
158635	0.386
157648	0.386
158325	0.386
157509	0.386
159010	0.386
157608	0.386
157436	0.386
157039	0.386
158482	0.386
157939	0.386
509885	0.386
588729	0.386
588408	0.386
509863	0.386
578187	0.386
513594	0.386
563170	0.386
157011	0.386
157974	0.386
158298	0.386
158956	0.386
129796	0.386
364030	0.386
509242	0.386
363442	0.386
520383	0.386
357640	0.386
708769	0.386
759075	0.386
163326	0.386
741719	0.386
169306	0.386
161788	0.386
172644	0.386
166719	0.386
167675	0.386
715117	0.386
163923	0.386
554140	0.386
164808	0.386
171393	0.386
168518	0.386
163877	0.386
2485744	0.386
4466912	0.386
3490998	0.386
3604393	0.386
3940443	0.386
4027626	0.386
4420914	0.386
4446607	0.386
4459006	0.386
4401006	0.386
163807	0.386
2909872	0.386
4354913	0.386
4424530	0.386
4375392	0.386
1738057	0.386
4459785	0.386
2511939	0.386
2781879	0.386
1629830	0.386
166494	0.386
4412005	0.386
4283443	0.386
4441764	0.386
165073	0.386
4391260	0.386
4044881	0.386
1596496	0.386
1646169	0.386
4478199	0.386
1608605	0.386
4398780	0.386
4440333	0.386
3339650	0.386
163491	0.386
2286744	0.386
3895092	0.386
4283434	0.386
1931139	0.386
4403327	0.386
3035901	0.386
3789437	0.386
2648629	0.386
3497302	0.386
3474123	0.386
4416427	0.386
1828416	0.386
4385887	0.386
3242968	0.386
4440338	0.386
4329336	0.386
4457068	0.386
4396284	0.386
4449689	0.386
1646178	0.386
4329581	0.386
2191250	0.386
3678047	0.386
3751555	0.386
4369383	0.386
2604806	0.386
2710117	0.386
2570913	0.386
2204471	0.386
3356648	0.386
2864274	0.386
3394443	0.386
2639422	0.386
4008668	0.386
562279	0.386
1532667	0.386
365034	0.386
362768	0.386
360151	0.386
369756	0.386
358643	0.386
365518	0.386
362907	0.386
362434	0.386
359991	0.386
359005	0.386
915368	0.386
1034373	0.386
852569	0.386
1100125	0.386
800630	0.386
991661	0.386
794039	0.386
932627	0.386
694765	0.386
1102584	0.386
708909	0.386
868492	0.386
678471	0.386
317466	0.386
317470	0.386
341093	0.386
149213	0.386
145325	0.386
120374	0.386
118549	0.386
122757	0.386
123063	0.386
121572	0.386
121186	0.386
112923	0.386
845348	0.386
519723	0.386
177918	0.386
179193	0.386
530327	0.386
361125	0.386
3643403	0.386
184897	0.386
523892	0.386
187439	0.386
195680	0.386
191313	0.386
345931	0.386
186287	0.386
199480	0.386
849886	0.386
842074	0.386
849893	0.386
848059	0.386
848152	0.386
842947	0.386
846508	0.386
840902	0.386
850040	0.386
846581	0.386
